event_key,audit_id,detection_event_id,split,source_detector,adjudicated_type,semantic_status,decision,evidence_quality,reason_codes,notes,reviewer,reviewed_at_utc,decision_source,validation_result,attacker_front_hash,attacker_back_hash,victim_hash,protocols,pool_addresses,economic_status,strict_positive_event,sensitivity_positive_event
transicao_pectra_2025::semantic__insertion__2947,semantic__insertion__2947,2947,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 2947: índices 14 < 15 < 16, mesmo agente nas pernas externas, pool 0x7731e4a0909c7d1528ada13ad702957857d7abd5 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x7978cd88229b1a3d9f3467b4883fbbff08bacc26b358de0f05c5a8a6b6772729,0x9a88a63a1c03249c3acdcd7dd1fec6b4a4d491053ffd09882e16f59cbbabe49a,0x2d75652ac5a9627f97cb7433fbe6a84ccb876e73790cb26b59a504824f0c7d1c,uniswap_v2,0x7731e4a0909c7d1528ada13ad702957857d7abd5,mixed_assets_requires_valuation,1,1
transicao_pectra_2025::semantic__displacement__3008,semantic__displacement__3008,3008,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 3008: atacante no índice 25 antes da vítima no índice 26, mesmo seletor, similaridade de calldata 0.909 e pool comum 0x7361e6b68e9ed6f9147b4fc5d1d19e48ab77a032. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x6ca880f4d377414cf188f8a3be117889b39deb62a46f8ba8af174a578e922c35,,0xc38d7a2dff8b7d628d20db316b614ab7536ac6d0bf4dbd79dc0fc525ab298437,uniswap_v2,0x7361e6b68e9ed6f9147b4fc5d1d19e48ab77a032,requires_token_valuation,0,1
transicao_pectra_2025::semantic__insertion__3026,semantic__insertion__3026,3026,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 3026: índices 0 < 1 < 2, mesmo agente nas pernas externas, pool 0xc7cf089fb4bc91f1981df2285ca019ab09a5dd3b (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0xb9dbb869cd55f87f60c05773e760618af9f484c0d14dcb559e7b01b1b24b1e02,0x9de20415295c77f450e93461eab661bf9935fb3f46253f7039cf4bdad2b60bdb,0x37a3510730f8a8e2f8ff260bf0342494ec9341964b9a675f2ecb283e6f1cde7f,uniswap_v3,0xc7cf089fb4bc91f1981df2285ca019ab09a5dd3b,mixed_assets_requires_valuation,1,1
transicao_pectra_2025::semantic__insertion__3172,semantic__insertion__3172,3172,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 3172: índices 0 < 1 < 2, mesmo agente nas pernas externas, pool 0xa3c2076eb97d573cc8842f1db1ecdf7b6f77ba27 (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x3fed18ff1d74ae1c525c4320fc2d957b3254ff8d685bd6f483919e6d67df45d3,0xe9f9e87d87683d56f63492876b1b9517529180d22ea80acbe626132a71307de4,0x80c5e4489f9884b4c9fc68bd9021cfbc132af1cb0b4b492e87b5c3a6ff8437c5,uniswap_v3,0xa3c2076eb97d573cc8842f1db1ecdf7b6f77ba27,mixed_assets_requires_valuation,1,1
transicao_pectra_2025::semantic__insertion__3191,semantic__insertion__3191,3191,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|fluxo_econômico_compatível|weth_superior_ao_gás,"Sandwich confirmado no evento 3191: índices 1 < 2 < 3, mesmo agente nas pernas externas, pool 0xf63a8514f28e27ea235413b5a1cd4a21ca17ae19 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Superávit observável de 0.000000301 WETH após 0.003012773 ETH de gás. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x9c1286daa432e4178f881797ebcadc1460224786bac3223532666c01265351a2,0x5bf5495149fc39cd82a09d7e8e4937d0d4d7995833f1b28837e8ea00d32134be,0x6f19f64d6c585218e9567c764e5946d32997e23255f5cde213c8a050198b967f,uniswap_v2,0xf63a8514f28e27ea235413b5a1cd4a21ca17ae19,weth_surplus_after_gas_observed,1,1
transicao_pectra_2025::semantic__insertion__3198,semantic__insertion__3198,3198,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 3198: índices 4 < 5 < 6, mesmo agente nas pernas externas, pool 0x27fd0857f0ef224097001e87e61026e39e1b04d1 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0xd94d5fe2ed6d364daa8d3a362ce36212a7dced44b3ef71b3be621b755bcba4db,0x1cf736ca6ba6efa67e23e9f1830c4af7f8a2c2ee9c47076b0309a4bc7436ad67,0xf331263965fb5f191bf1c6ac114a660113f8f044475ac3c25b5fae0dc3ec05e9,uniswap_v2,0x27fd0857f0ef224097001e87e61026e39e1b04d1,mixed_assets_requires_valuation,1,1
transicao_pectra_2025::semantic__displacement__3284,semantic__displacement__3284,3284,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 3284: atacante no índice 8 antes da vítima no índice 9, mesmo seletor, similaridade de calldata 0.812 e pool comum 0x7c508de2f64bf265241f0458c95962f7ebb95f17. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x1d1a3902d4160746c6c8bfaeff443b05949b6b8d64b2e2eece173ab3c5836a39,,0xd69660c90162c8ff871a2fb2cc6dccb229dfc87163d5a0e196d1de4ce549e81a,uniswap_v2,0x7c508de2f64bf265241f0458c95962f7ebb95f17,requires_token_valuation,0,1
transicao_pectra_2025::semantic__displacement__3296,semantic__displacement__3296,3296,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 3296: atacante no índice 16 antes da vítima no índice 17, mesmo seletor, similaridade de calldata 0.929 e pool comum 0x5a36767aff8132d704508eb0a89652afb1c6dbc4. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x591801f1f905e415152e1c852518cc9d1db67ccdc8f9de3e6760218f33acfd7e,,0x28a6539492f06fcfb1204425fd568d5d2d848350439fc16f4729f0c378838e74,uniswap_v2,0x5a36767aff8132d704508eb0a89652afb1c6dbc4,requires_token_valuation,0,1
transicao_pectra_2025::semantic__insertion__3308,semantic__insertion__3308,3308,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 3308: índices 1 < 2 < 3, mesmo agente nas pernas externas, pool 0x4a2317544d5d3ba0d182be88d0a224b1cb205719 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x4c0980bef62535154431ee406881500f1bf9002e8efbeafb3f73296b5e1f03b6,0x2e3361556f7f8002105ffe1b85684fff823c5d1f012fa82da6fa15d592316ff4,0x5acd4d62f4457d767c86c0c8e3703620beb8ebe781a4a9927f4429bd82eba142,uniswap_v2,0x4a2317544d5d3ba0d182be88d0a224b1cb205719,mixed_assets_requires_valuation,1,1
transicao_pectra_2025::semantic__insertion__3392,semantic__insertion__3392,3392,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|fluxo_econômico_compatível|weth_superior_ao_gás,"Sandwich confirmado no evento 3392: índices 8 < 9 < 10, mesmo agente nas pernas externas, pool 0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Superávit observável de 0.002436955 WETH após 0.000767056 ETH de gás. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x66ae5f36b8d3476820c8ba44175485badcdcd6d754403a43c53ac3c01ae719e7,0x83bb74548065ba241f03ddd4e9c2eda81a8e90e6029af1e0928b3ed991fa5688,0x75806ae54f25b017f974b3b8761a4a5a632733b9519dd09323e4d868fff32642,uniswap_v3,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,weth_surplus_after_gas_observed,1,1
transicao_pectra_2025::semantic__displacement__3472,semantic__displacement__3472,3472,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 3472: atacante no índice 64 antes da vítima no índice 65, mesmo seletor, similaridade de calldata 0.800 e pool comum 0xcfb26df385d790aa7e417394ec1196a3bd56aa8c. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0xfd1d564ca65ea952f21cb45d2c2340d0ac2b398b709a8515ad9940ad2489a79c,,0xcd90633c83a7fa68d4a0b2a8014ee136c173f63112fc3e87a4d03c60774a4feb,uniswap_v2,0xcfb26df385d790aa7e417394ec1196a3bd56aa8c,requires_token_valuation,0,1
transicao_pectra_2025::semantic__displacement__3478,semantic__displacement__3478,3478,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 3478: atacante no índice 0 antes da vítima no índice 1, mesmo seletor, similaridade de calldata 1.000 e pool comum 0xf921b1a99fe1fa6829e059d26418e75446621ced. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x123233b3ad1e16b2206842fdaae85fe7ab99faccd41291d8ecbbb21f098c3814,,0x196b02f6d475888f9977228fb697e3bae764d187bb03bc78815e77a589d6494e,uniswap_v2,0xf921b1a99fe1fa6829e059d26418e75446621ced,requires_token_valuation,0,1
transicao_pectra_2025::semantic__insertion__3490,semantic__insertion__3490,3490,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 3490: índices 8 < 9 < 10, mesmo agente nas pernas externas, pool 0x4de8c60541fdadd33404ccb2c8b83907ce617341 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0xad1b27a7345e1c23a1d9e7c16f565e34e45cd2a3aaf546dce77e80cb04dd7308,0xa637487b444453c014b077eb2e1be610ded88bee676471927a94708504ec08f2,0x258d353ad5246ca20acc3d462136a9398912f328ea0a1636a7ee72fa14c2ac7e,uniswap_v2,0x4de8c60541fdadd33404ccb2c8b83907ce617341,mixed_assets_requires_valuation,1,1
transicao_pectra_2025::semantic__insertion__3579,semantic__insertion__3579,3579,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|dados_insuficientes,"Sandwich confirmado no evento 3579: índices 39 < 40 < 41, mesmo agente nas pernas externas, pool 0x3e2e243c55914de3f8a0e29cde30902465f02e3d (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. O ativo de resultado não é WETH e ainda exige valoração histórica. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x771ca13d589ea88ef094ee040a7335668ac4cfe904bad7b5587d4f87785eed5b,0x44d0459475f8e8d293f0b71753368b76bbb281978dbb0676d470c4b2ccb50d94,0x5e055a2b6402482a786728f608efa90ef70c24bd3d18931eb386699406a36779,uniswap_v2,0x3e2e243c55914de3f8a0e29cde30902465f02e3d,requires_token_valuation,1,1
transicao_pectra_2025::semantic__insertion__3600,semantic__insertion__3600,3600,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 3600: índices 121 < 122 < 123, mesmo agente nas pernas externas, pool 0x2623edc6008d057786a6bf9dd34185dcddebbf2f (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0xf8a468d36d153cfefcc773187a5f03ddb0e74e5d96d14948d9262a5ddd9d5af8,0x29019eef38e36cac78227627e8fd095f4b7809e62a3907bc826db43dabf475db,0xf094cc922d551ab69c56973952c8176b80f7dcd552503ccbd04518acca3e2670,uniswap_v2,0x2623edc6008d057786a6bf9dd34185dcddebbf2f,mixed_assets_requires_valuation,1,1
transicao_pectra_2025::semantic__insertion__3667,semantic__insertion__3667,3667,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,alta,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|fluxo_econômico_compatível|weth_superior_ao_gás,"Sandwich confirmado no evento 3667: índices 5 < 6 < 7, mesmo agente nas pernas externas, pool 0x88183f4a45429acb622b85ccce437047de0de77b (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Superávit observável de 0.000006375 WETH após 0.001268592 ETH de gás. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0xc56233cc7aa71aefd2defc74540d1ad4e7679d93f8ededbd1fe68d6b864c2088,0xa07a9d57e45c6428c15883d3cdc49033492763ec907580bebc5f181701271fd2,0x4d93692d32a7ebc51d7bf532cc19da75748f66cc9e97aa0fb131ba24b021c625,uniswap_v2,0x88183f4a45429acb622b85ccce437047de0de77b,weth_surplus_after_gas_observed,1,1
transicao_pectra_2025::semantic__insertion__3702,semantic__insertion__3702,3702,transicao_pectra_2025,insertion,insertion,confirmed,confirmado,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 3702: índices 1 < 2 < 3, mesmo agente nas pernas externas, pool 0xec7a6619c3b5c251ca6ac8ee3d126d66e9541050 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0xd7914da2b87356030c5c8b3951f1d52e02db3543e782fac60fd047446c12b4a9,0x017af026c8001cd8ab4ee15c0841db751d283b71d77b330b181a4dd5c494d060,0x0226469e4b3701aac02ccbd9fe1765b5cfdfbdd4f3b09375a8e90b135fbdf676,uniswap_v2,0xec7a6619c3b5c251ca6ac8ee3d126d66e9541050,mixed_assets_requires_valuation,1,1
transicao_pectra_2025::semantic__displacement__3858,semantic__displacement__3858,3858,transicao_pectra_2025,displacement,displacement,probable,provável,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 3858: atacante no índice 6 antes da vítima no índice 7, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x156d62a65702328919faf07e1119324d8126d810. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:06.647956+00:00,assisted_deterministic,valid,0x0ff2d83957613c9b6d908f688a145b7743625434aa82f9d27c892dd3c46f7bf7,,0x3d8f8e560fcbfa43fd70b5e1d888b6637b421083fb547ae7b96c573579cd463b,uniswap_v2,0x156d62a65702328919faf07e1119324d8126d810,requires_token_valuation,0,1
